type	all_kegg_gene_names	gene_definition	refseq_id	ensembl_id	kegg_paths_id	kegg_paths_name
CDS	(RefSeq) ribosomal protein S6 kinase B2		6199	ENSG00000175634	hsa05163	Human cytomegalovirus infection
CDS	(RefSeq) ribosomal protein S6 kinase B2		6199	ENSG00000175634	hsa05165	Human papillomavirus infection
CDS	(RefSeq) ribosomal protein S6 kinase B2		6199	ENSG00000175634	hsa05170	Human immunodeficiency virus 1 infection
CDS	(RefSeq) ribosomal protein S6 kinase B2		6199	ENSG00000175634	hsa05200	Pathways in cancer
CDS	(RefSeq) ribosomal protein S6 kinase B2		6199	ENSG00000175634	hsa05205	Proteoglycans in cancer
CDS	(RefSeq) ribosomal protein S6 kinase B2		6199	ENSG00000175634	hsa05207	Chemical carcinogenesis - receptor activation
CDS	(RefSeq) ribosomal protein S6 kinase B2		6199	ENSG00000175634	hsa05210	Colorectal cancer
CDS	(RefSeq) ribosomal protein S6 kinase B2		6199	ENSG00000175634	hsa05212	Pancreatic cancer
CDS	(RefSeq) ribosomal protein S6 kinase B2		6199	ENSG00000175634	hsa05221	Acute myeloid leukemia
CDS	(RefSeq) ribosomal protein S6 kinase B2		6199	ENSG00000175634	hsa05224	Breast cancer
CDS	(RefSeq) ribosomal protein S6 kinase B2		6199	ENSG00000175634	hsa05225	Hepatocellular carcinoma
CDS	(RefSeq) ribosomal protein S6 kinase B2		6199	ENSG00000175634	hsa05226	Gastric cancer
CDS	(RefSeq) ribosomal protein S6 kinase B2		6199	ENSG00000175634	hsa05231	Choline metabolism in cancer
CDS	(RefSeq) ribosomal protein S6 kinase B2		6199	ENSG00000175634	hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer
CDS	(RefSeq) aryl hydrocarbon receptor interacting protein		9049	ENSG00000110711	hsa04934	Cushing syndrome
CDS	(RefSeq) aryl hydrocarbon receptor interacting protein		9049	ENSG00000110711	hsa05207	Chemical carcinogenesis - receptor activation
CDS	(RefSeq) cyclin dependent kinase 2 associated protein 2		10263	ENSG00000167797	hsa03082	ATP-dependent chromatin remodeling
CDS	(RefSeq) glutathione S-transferase pi 1		2950	ENSG00000084207	hsa00480	Glutathione metabolism
CDS	(RefSeq) glutathione S-transferase pi 1		2950	ENSG00000084207	hsa00980	Metabolism of xenobiotics by cytochrome P450
CDS	(RefSeq) glutathione S-transferase pi 1		2950	ENSG00000084207	hsa00982	Drug metabolism - cytochrome P450
CDS	(RefSeq) glutathione S-transferase pi 1		2950	ENSG00000084207	hsa00983	Drug metabolism - other enzymes
CDS	(RefSeq) glutathione S-transferase pi 1		2950	ENSG00000084207	hsa01100	Metabolic pathways
CDS	(RefSeq) glutathione S-transferase pi 1		2950	ENSG00000084207	hsa01524	Platinum drug resistance
CDS	(RefSeq) glutathione S-transferase pi 1		2950	ENSG00000084207	hsa05200	Pathways in cancer
CDS	(RefSeq) glutathione S-transferase pi 1		2950	ENSG00000084207	hsa05204	Chemical carcinogenesis - DNA adducts
CDS	(RefSeq) glutathione S-transferase pi 1		2950	ENSG00000084207	hsa05215	Prostate cancer
CDS	(RefSeq) glutathione S-transferase pi 1		2950	ENSG00000084207	hsa05225	Hepatocellular carcinoma
CDS	(RefSeq) glutathione S-transferase pi 1		2950	ENSG00000084207	hsa05418	Fluid shear stress and atherosclerosis
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit V1		4723	ENSG00000167792	hsa00190	Oxidative phosphorylation
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit V1		4723	ENSG00000167792	hsa01100	Metabolic pathways
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit V1		4723	ENSG00000167792	hsa04714	Thermogenesis
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit V1		4723	ENSG00000167792	hsa04723	Retrograde endocannabinoid signaling
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit V1		4723	ENSG00000167792	hsa04932	Non-alcoholic fatty liver disease
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit V1		4723	ENSG00000167792	hsa05010	Alzheimer disease
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit V1		4723	ENSG00000167792	hsa05012	Parkinson disease
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit V1		4723	ENSG00000167792	hsa05014	Amyotrophic lateral sclerosis
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit V1		4723	ENSG00000167792	hsa05016	Huntington disease
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit V1		4723	ENSG00000167792	hsa05020	Prion disease
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit V1		4723	ENSG00000167792	hsa05022	Pathways of neurodegeneration - multiple diseases
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit V1		4723	ENSG00000167792	hsa05208	Chemical carcinogenesis - reactive oxygen species
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit V1		4723	ENSG00000167792	hsa05415	Diabetic cardiomyopathy
CDS	(RefSeq) aldehyde dehydrogenase 3 family member B2		222	ENSG00000132746	hsa00010	Glycolysis / Gluconeogenesis
CDS	(RefSeq) aldehyde dehydrogenase 3 family member B2		222	ENSG00000132746	hsa00340	Histidine metabolism
CDS	(RefSeq) aldehyde dehydrogenase 3 family member B2		222	ENSG00000132746	hsa00350	Tyrosine metabolism
CDS	(RefSeq) aldehyde dehydrogenase 3 family member B2		222	ENSG00000132746	hsa00360	Phenylalanine metabolism
CDS	(RefSeq) aldehyde dehydrogenase 3 family member B2		222	ENSG00000132746	hsa00410	beta-Alanine metabolism
CDS	(RefSeq) aldehyde dehydrogenase 3 family member B2		222	ENSG00000132746	hsa00980	Metabolism of xenobiotics by cytochrome P450
CDS	(RefSeq) aldehyde dehydrogenase 3 family member B2		222	ENSG00000132746	hsa00982	Drug metabolism - cytochrome P450
CDS	(RefSeq) aldehyde dehydrogenase 3 family member B2		222	ENSG00000132746	hsa01100	Metabolic pathways
CDS	(RefSeq) aldehyde dehydrogenase 3 family member B1		221	ENSG00000006534	hsa00010	Glycolysis / Gluconeogenesis
CDS	(RefSeq) aldehyde dehydrogenase 3 family member B1		221	ENSG00000006534	hsa00340	Histidine metabolism
CDS	(RefSeq) aldehyde dehydrogenase 3 family member B1		221	ENSG00000006534	hsa00350	Tyrosine metabolism
CDS	(RefSeq) aldehyde dehydrogenase 3 family member B1		221	ENSG00000006534	hsa00360	Phenylalanine metabolism
CDS	(RefSeq) aldehyde dehydrogenase 3 family member B1		221	ENSG00000006534	hsa00410	beta-Alanine metabolism
CDS	(RefSeq) aldehyde dehydrogenase 3 family member B1		221	ENSG00000006534	hsa00980	Metabolism of xenobiotics by cytochrome P450
CDS	(RefSeq) aldehyde dehydrogenase 3 family member B1		221	ENSG00000006534	hsa00982	Drug metabolism - cytochrome P450
CDS	(RefSeq) aldehyde dehydrogenase 3 family member B1		221	ENSG00000006534	hsa01100	Metabolic pathways
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit S8		4728	ENSG00000110717	hsa00190	Oxidative phosphorylation
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit S8		4728	ENSG00000110717	hsa01100	Metabolic pathways
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit S8		4728	ENSG00000110717	hsa04714	Thermogenesis
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit S8		4728	ENSG00000110717	hsa04723	Retrograde endocannabinoid signaling
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit S8		4728	ENSG00000110717	hsa04932	Non-alcoholic fatty liver disease
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit S8		4728	ENSG00000110717	hsa05010	Alzheimer disease
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit S8		4728	ENSG00000110717	hsa05012	Parkinson disease
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit S8		4728	ENSG00000110717	hsa05014	Amyotrophic lateral sclerosis
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit S8		4728	ENSG00000110717	hsa05016	Huntington disease
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit S8		4728	ENSG00000110717	hsa05020	Prion disease
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit S8		4728	ENSG00000110717	hsa05022	Pathways of neurodegeneration - multiple diseases
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit S8		4728	ENSG00000110717	hsa05208	Chemical carcinogenesis - reactive oxygen species
CDS	(RefSeq) NADH:ubiquinone oxidoreductase core subunit S8		4728	ENSG00000110717	hsa05415	Diabetic cardiomyopathy
CDS	(RefSeq) T cell immune regulator 1, ATPase H+ transporting V0 subunit a3		10312	ENSG00000110719	hsa00190	Oxidative phosphorylation
CDS	(RefSeq) T cell immune regulator 1, ATPase H+ transporting V0 subunit a3		10312	ENSG00000110719	hsa01100	Metabolic pathways
CDS	(RefSeq) T cell immune regulator 1, ATPase H+ transporting V0 subunit a3		10312	ENSG00000110719	hsa04142	Lysosome
CDS	(RefSeq) T cell immune regulator 1, ATPase H+ transporting V0 subunit a3		10312	ENSG00000110719	hsa04145	Phagosome
CDS	(RefSeq) T cell immune regulator 1, ATPase H+ transporting V0 subunit a3		10312	ENSG00000110719	hsa04721	Synaptic vesicle cycle
CDS	(RefSeq) T cell immune regulator 1, ATPase H+ transporting V0 subunit a3		10312	ENSG00000110719	hsa04966	Collecting duct acid secretion
CDS	(RefSeq) T cell immune regulator 1, ATPase H+ transporting V0 subunit a3		10312	ENSG00000110719	hsa05110	Vibrio cholerae infection
CDS	(RefSeq) T cell immune regulator 1, ATPase H+ transporting V0 subunit a3		10312	ENSG00000110719	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
CDS	(RefSeq) T cell immune regulator 1, ATPase H+ transporting V0 subunit a3		10312	ENSG00000110719	hsa05152	Tuberculosis
CDS	(RefSeq) T cell immune regulator 1, ATPase H+ transporting V0 subunit a3		10312	ENSG00000110719	hsa05165	Human papillomavirus infection
CDS	(RefSeq) T cell immune regulator 1, ATPase H+ transporting V0 subunit a3		10312	ENSG00000110719	hsa05323	Rheumatoid arthritis
CDS	(RefSeq) choline kinase alpha		1119	ENSG00000110721	hsa00564	Glycerophospholipid metabolism
CDS	(RefSeq) choline kinase alpha		1119	ENSG00000110721	hsa01100	Metabolic pathways
CDS	(RefSeq) choline kinase alpha		1119	ENSG00000110721	hsa05231	Choline metabolism in cancer
CDS	(RefSeq) lysine methyltransferase 5B		51111	ENSG00000110066	hsa00310	Lysine degradation
CDS	(RefSeq) lysine methyltransferase 5B		51111	ENSG00000110066	hsa01100	Metabolic pathways
CDS	(RefSeq) LDL receptor related protein 5		4041	ENSG00000162337	hsa04150	mTOR signaling pathway
CDS	(RefSeq) LDL receptor related protein 5		4041	ENSG00000162337	hsa04310	Wnt signaling pathway
CDS	(RefSeq) LDL receptor related protein 5		4041	ENSG00000162337	hsa04928	Parathyroid hormone synthesis, secretion and action
CDS	(RefSeq) LDL receptor related protein 5		4041	ENSG00000162337	hsa05010	Alzheimer disease
CDS	(RefSeq) LDL receptor related protein 5		4041	ENSG00000162337	hsa05022	Pathways of neurodegeneration - multiple diseases
CDS	(RefSeq) LDL receptor related protein 5		4041	ENSG00000162337	hsa05200	Pathways in cancer
CDS	(RefSeq) LDL receptor related protein 5		4041	ENSG00000162337	hsa05224	Breast cancer
CDS	(RefSeq) LDL receptor related protein 5		4041	ENSG00000162337	hsa05225	Hepatocellular carcinoma
CDS	(RefSeq) LDL receptor related protein 5		4041	ENSG00000162337	hsa05226	Gastric cancer
CDS	(RefSeq) galanin and GMAP prepropeptide		51083	ENSG00000069482	hsa04080	Neuroactive ligand-receptor interaction
CDS	(RefSeq) carnitine palmitoyltransferase 1A		1374	ENSG00000110090	hsa00071	Fatty acid degradation
CDS	(RefSeq) carnitine palmitoyltransferase 1A		1374	ENSG00000110090	hsa01212	Fatty acid metabolism
CDS	(RefSeq) carnitine palmitoyltransferase 1A		1374	ENSG00000110090	hsa03320	PPAR signaling pathway
CDS	(RefSeq) carnitine palmitoyltransferase 1A		1374	ENSG00000110090	hsa04152	AMPK signaling pathway
CDS	(RefSeq) carnitine palmitoyltransferase 1A		1374	ENSG00000110090	hsa04714	Thermogenesis
CDS	(RefSeq) carnitine palmitoyltransferase 1A		1374	ENSG00000110090	hsa04920	Adipocytokine signaling pathway
CDS	(RefSeq) carnitine palmitoyltransferase 1A		1374	ENSG00000110090	hsa04922	Glucagon signaling pathway
CDS	(RefSeq) carnitine palmitoyltransferase 1A		1374	ENSG00000110090	hsa04931	Insulin resistance
CDS	(RefSeq) carnitine palmitoyltransferase 1A		1374	ENSG00000110090	hsa04936	Alcoholic liver disease
CDS	(RefSeq) mitochondrial ribosomal protein L21		219927	ENSG00000197345	hsa03010	Ribosome
CDS	(RefSeq) MAS related GPR family member D		116512	ENSG00000172938	hsa04614	Renin-angiotensin system
CDS	(RefSeq) two pore segment channel 2		219931	ENSG00000162341	hsa04020	Calcium signaling pathway
CDS	(RefSeq) two pore segment channel 2		219931	ENSG00000162341	hsa04972	Pancreatic secretion
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa01522	Endocrine resistance
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04068	FoxO signaling pathway
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04110	Cell cycle
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04115	p53 signaling pathway
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04151	PI3K-Akt signaling pathway
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04152	AMPK signaling pathway
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04218	Cellular senescence
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04310	Wnt signaling pathway
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04340	Hedgehog signaling pathway
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04371	Apelin signaling pathway
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04390	Hippo signaling pathway
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04510	Focal adhesion
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04530	Tight junction
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04630	JAK-STAT signaling pathway
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04917	Prolactin signaling pathway
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04919	Thyroid hormone signaling pathway
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04921	Oxytocin signaling pathway
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04933	AGE-RAGE signaling pathway in diabetic complications
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04934	Cushing syndrome
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa04936	Alcoholic liver disease
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05160	Hepatitis C
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05162	Measles
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05163	Human cytomegalovirus infection
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05165	Human papillomavirus infection
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05166	Human T-cell leukemia virus 1 infection
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05167	Kaposi sarcoma-associated herpesvirus infection
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05169	Epstein-Barr virus infection
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05200	Pathways in cancer
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05203	Viral carcinogenesis
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05205	Proteoglycans in cancer
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05206	MicroRNAs in cancer
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05207	Chemical carcinogenesis - receptor activation
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05210	Colorectal cancer
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05212	Pancreatic cancer
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05213	Endometrial cancer
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05214	Glioma
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05215	Prostate cancer
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05216	Thyroid cancer
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05218	Melanoma
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05219	Bladder cancer
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05220	Chronic myeloid leukemia
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05221	Acute myeloid leukemia
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05222	Small cell lung cancer
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05223	Non-small cell lung cancer
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05224	Breast cancer
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05225	Hepatocellular carcinoma
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05226	Gastric cancer
CDS	(RefSeq) cyclin D1		595	ENSG00000110092	hsa05416	Viral myocarditis
CDS	(RefSeq) fibroblast growth factor 19		9965	ENSG00000162344	hsa04010	MAPK signaling pathway
CDS	(RefSeq) fibroblast growth factor 19		9965	ENSG00000162344	hsa04014	Ras signaling pathway
CDS	(RefSeq) fibroblast growth factor 19		9965	ENSG00000162344	hsa04015	Rap1 signaling pathway
CDS	(RefSeq) fibroblast growth factor 19		9965	ENSG00000162344	hsa04020	Calcium signaling pathway
CDS	(RefSeq) fibroblast growth factor 19		9965	ENSG00000162344	hsa04151	PI3K-Akt signaling pathway
CDS	(RefSeq) fibroblast growth factor 19		9965	ENSG00000162344	hsa04810	Regulation of actin cytoskeleton
CDS	(RefSeq) fibroblast growth factor 19		9965	ENSG00000162344	hsa05200	Pathways in cancer
CDS	(RefSeq) fibroblast growth factor 19		9965	ENSG00000162344	hsa05218	Melanoma
CDS	(RefSeq) fibroblast growth factor 19		9965	ENSG00000162344	hsa05224	Breast cancer
CDS	(RefSeq) fibroblast growth factor 19		9965	ENSG00000162344	hsa05226	Gastric cancer
CDS	(RefSeq) fibroblast growth factor 4		2249	ENSG00000075388	hsa04010	MAPK signaling pathway
CDS	(RefSeq) fibroblast growth factor 4		2249	ENSG00000075388	hsa04014	Ras signaling pathway
CDS	(RefSeq) fibroblast growth factor 4		2249	ENSG00000075388	hsa04015	Rap1 signaling pathway
CDS	(RefSeq) fibroblast growth factor 4		2249	ENSG00000075388	hsa04020	Calcium signaling pathway
CDS	(RefSeq) fibroblast growth factor 4		2249	ENSG00000075388	hsa04151	PI3K-Akt signaling pathway
CDS	(RefSeq) fibroblast growth factor 4		2249	ENSG00000075388	hsa04810	Regulation of actin cytoskeleton
CDS	(RefSeq) fibroblast growth factor 4		2249	ENSG00000075388	hsa05200	Pathways in cancer
CDS	(RefSeq) fibroblast growth factor 4		2249	ENSG00000075388	hsa05207	Chemical carcinogenesis - receptor activation
CDS	(RefSeq) fibroblast growth factor 4		2249	ENSG00000075388	hsa05218	Melanoma
CDS	(RefSeq) fibroblast growth factor 4		2249	ENSG00000075388	hsa05224	Breast cancer
CDS	(RefSeq) fibroblast growth factor 4		2249	ENSG00000075388	hsa05226	Gastric cancer
CDS	(RefSeq) fibroblast growth factor 3		2248	ENSG00000186895	hsa04010	MAPK signaling pathway
CDS	(RefSeq) fibroblast growth factor 3		2248	ENSG00000186895	hsa04014	Ras signaling pathway
CDS	(RefSeq) fibroblast growth factor 3		2248	ENSG00000186895	hsa04015	Rap1 signaling pathway
CDS	(RefSeq) fibroblast growth factor 3		2248	ENSG00000186895	hsa04020	Calcium signaling pathway
CDS	(RefSeq) fibroblast growth factor 3		2248	ENSG00000186895	hsa04151	PI3K-Akt signaling pathway
CDS	(RefSeq) fibroblast growth factor 3		2248	ENSG00000186895	hsa04810	Regulation of actin cytoskeleton
CDS	(RefSeq) fibroblast growth factor 3		2248	ENSG00000186895	hsa05200	Pathways in cancer
CDS	(RefSeq) fibroblast growth factor 3		2248	ENSG00000186895	hsa05207	Chemical carcinogenesis - receptor activation
CDS	(RefSeq) fibroblast growth factor 3		2248	ENSG00000186895	hsa05218	Melanoma
CDS	(RefSeq) fibroblast growth factor 3		2248	ENSG00000186895	hsa05224	Breast cancer
CDS	(RefSeq) fibroblast growth factor 3		2248	ENSG00000186895	hsa05226	Gastric cancer
CDS	(RefSeq) Fas associated via death domain		8772	ENSG00000168040	hsa01524	Platinum drug resistance
CDS	(RefSeq) Fas associated via death domain		8772	ENSG00000168040	hsa04210	Apoptosis
CDS	(RefSeq) Fas associated via death domain		8772	ENSG00000168040	hsa04215	Apoptosis - multiple species
CDS	(RefSeq) Fas associated via death domain		8772	ENSG00000168040	hsa04217	Necroptosis
CDS	(RefSeq) Fas associated via death domain		8772	ENSG00000168040	hsa04620	Toll-like receptor signaling pathway
CDS	(RefSeq) Fas associated via death domain		8772	ENSG00000168040	hsa04621	NOD-like receptor signaling pathway
CDS	(RefSeq) Fas associated via death domain		8772	ENSG00000168040	hsa04622	RIG-I-like receptor signaling pathway
CDS	(RefSeq) Fas associated via death domain		8772	ENSG00000168040	hsa04623	Cytosolic DNA-sensing pathway
CDS	(RefSeq) Fas associated via death domain		8772	ENSG00000168040	hsa04657	IL-17 signaling pathway
CDS	(RefSeq) Fas associated via death domain		8772	ENSG00000168040	hsa04668	TNF signaling pathway
CDS	(RefSeq) Fas associated via death domain		8772	ENSG00000168040	hsa04936	Alcoholic liver disease
CDS	(RefSeq) Fas associated via death domain		8772	ENSG00000168040	hsa05010	Alzheimer disease
CDS	(RefSeq) Fas associated via death domain		8772	ENSG00000168040	hsa05022	Pathways of neurodegeneration - multiple diseases
